case_id,order_index,order,N,rep,seed,estimate,error,abs_error
gaussian_rectangle_d5,3,3-4-2,1024,13,830014,0.12694900056909392,0.0007886692439056653,0.0007886692439056653
gaussian_rectangle_d5,4,4-3-2,1024,13,830014,0.12679498843885925,0.000634657113671,0.000634657113671
gaussian_rectangle_d5,1,2-3-4,1024,14,830015,0.12646691876585064,0.0003065874406623925,0.0003065874406623925
gaussian_rectangle_d5,2,3-2-4,1024,14,830015,0.12641194475095677,0.0002516134257685154,0.0002516134257685154
gaussian_rectangle_d5,3,3-4-2,1024,14,830015,0.12560625008674167,-0.0005540812384465799,0.0005540812384465799
gaussian_rectangle_d5,4,4-3-2,1024,14,830015,0.12566667415990418,-0.0004936571652840727,0.0004936571652840727
gaussian_rectangle_d5,1,2-3-4,1024,15,830016,0.12608156568200457,-7.87656431836814e-5,7.87656431836814e-5
gaussian_rectangle_d5,2,3-2-4,1024,15,830016,0.12646565321868708,0.00030532189349882777,0.00030532189349882777
gaussian_rectangle_d5,3,3-4-2,1024,15,830016,0.12588806998545937,-0.0002722613397288798,0.0002722613397288798
gaussian_rectangle_d5,4,4-3-2,1024,15,830016,0.12649319552919602,0.00033286420400777117,0.00033286420400777117
gaussian_rectangle_d5,1,2-3-4,1024,16,830017,0.12555274352148774,-0.0006075878037005156,0.0006075878037005156
gaussian_rectangle_d5,2,3-2-4,1024,16,830017,0.12573250185974844,-0.00042782946543981626,0.00042782946543981626
gaussian_rectangle_d5,3,3-4-2,1024,16,830017,0.12575609055295048,-0.0004042407722377739,0.0004042407722377739
gaussian_rectangle_d5,4,4-3-2,1024,16,830017,0.12572016210897943,-0.0004401692162088189,0.0004401692162088189
gaussian_rectangle_d5,1,2-3-4,1024,17,830018,0.127435670485194,0.001275339160005745,0.001275339160005745
gaussian_rectangle_d5,2,3-2-4,1024,17,830018,0.1271631110093536,0.0010027796841653447,0.0010027796841653447
gaussian_rectangle_d5,3,3-4-2,1024,17,830018,0.12777335308819066,0.0016130217630024035,0.0016130217630024035
gaussian_rectangle_d5,4,4-3-2,1024,17,830018,0.12725585553961863,0.0010955242144303767,0.0010955242144303767
gaussian_rectangle_d5,1,2-3-4,1024,18,830019,0.1265425307643733,0.00038219943918504917,0.00038219943918504917
gaussian_rectangle_d5,2,3-2-4,1024,18,830019,0.12618068266476898,2.0351339580726435e-5,2.0351339580726435e-5
gaussian_rectangle_d5,3,3-4-2,1024,18,830019,0.1271547220538349,0.0009943907286466547,0.0009943907286466547
gaussian_rectangle_d5,4,4-3-2,1024,18,830019,0.12676719678120862,0.0006068654560203723,0.0006068654560203723
gaussian_rectangle_d5,1,2-3-4,1024,19,830020,0.12764578322831452,0.001485451903126267,0.001485451903126267
gaussian_rectangle_d5,2,3-2-4,1024,19,830020,0.12761904830913529,0.0014587169839470338,0.0014587169839470338
gaussian_rectangle_d5,3,3-4-2,1024,19,830020,0.12791851131586546,0.0017581799906772055,0.0017581799906772055
gaussian_rectangle_d5,4,4-3-2,1024,19,830020,0.12809033402262773,0.0019300026974394813,0.0019300026974394813
gaussian_rectangle_d5,1,2-3-4,1024,20,830021,0.1264398764682624,0.0002795451430741558,0.0002795451430741558
gaussian_rectangle_d5,2,3-2-4,1024,20,830021,0.12585663192236163,-0.0003036994028266238,0.0003036994028266238
gaussian_rectangle_d5,3,3-4-2,1024,20,830021,0.12752172251306934,0.0013613911878810891,0.0013613911878810891
gaussian_rectangle_d5,4,4-3-2,1024,20,830021,0.12686765939606326,0.0007073280708750074,0.0007073280708750074
gaussian_rectangle_d5,1,2-3-4,1024,21,830022,0.12688772242259705,0.0007273910974087971,0.0007273910974087971
gaussian_rectangle_d5,2,3-2-4,1024,21,830022,0.1272318515362376,0.0010715202110493371,0.0010715202110493371
gaussian_rectangle_d5,3,3-4-2,1024,21,830022,0.1262898317402186,0.00012950041503034804,0.00012950041503034804
gaussian_rectangle_d5,4,4-3-2,1024,21,830022,0.12700043906817518,0.0008401077429869286,0.0008401077429869286
gaussian_rectangle_d5,1,2-3-4,1024,22,830023,0.1263037577972741,0.0001434264720858447,0.0001434264720858447
gaussian_rectangle_d5,2,3-2-4,1024,22,830023,0.12686554345711962,0.0007052121319313653,0.0007052121319313653
gaussian_rectangle_d5,3,3-4-2,1024,22,830023,0.12708189188436086,0.0009215605591726128,0.0009215605591726128
gaussian_rectangle_d5,4,4-3-2,1024,22,830023,0.12768352898330532,0.0015231976581170648,0.0015231976581170648
gaussian_rectangle_d5,1,2-3-4,1024,23,830024,0.1268389095491926,0.0006785782240043559,0.0006785782240043559
gaussian_rectangle_d5,2,3-2-4,1024,23,830024,0.12662161583561274,0.0004612845104244867,0.0004612845104244867
gaussian_rectangle_d5,3,3-4-2,1024,23,830024,0.1272605570515336,0.0011002257263453552,0.0011002257263453552
gaussian_rectangle_d5,4,4-3-2,1024,23,830024,0.12693405091542245,0.0007737195902342009,0.0007737195902342009
gaussian_rectangle_d5,1,2-3-4,1024,24,830025,0.12662495890883102,0.00046462758364276824,0.00046462758364276824
gaussian_rectangle_d5,2,3-2-4,1024,24,830025,0.12664051976801446,0.00048018844282621265,0.00048018844282621265
gaussian_rectangle_d5,3,3-4-2,1024,24,830025,0.12707599369826603,0.0009156623730777746,0.0009156623730777746
gaussian_rectangle_d5,4,4-3-2,1024,24,830025,0.12688826868430397,0.0007279373591157212,0.0007279373591157212
gaussian_rectangle_d5,1,2-3-4,1024,25,830026,0.12576960482947888,-0.00039072649570937035,0.00039072649570937035
gaussian_rectangle_d5,2,3-2-4,1024,25,830026,0.126261855078797,0.00010152375360875099,0.00010152375360875099
gaussian_rectangle_d5,3,3-4-2,1024,25,830026,0.12379825617451753,-0.002362075150670717,0.002362075150670717
gaussian_rectangle_d5,4,4-3-2,1024,25,830026,0.12454147691053107,-0.0016188544146571865,0.0016188544146571865
gaussian_rectangle_d5,1,2-3-4,1024,26,830027,0.12614482179309694,-1.550953209131234e-5,1.550953209131234e-5
gaussian_rectangle_d5,2,3-2-4,1024,26,830027,0.12636849432644734,0.00020816300125908738,0.00020816300125908738
gaussian_rectangle_d5,3,3-4-2,1024,26,830027,0.12813242524337407,0.0019720939181858133,0.0019720939181858133
gaussian_rectangle_d5,4,4-3-2,1024,26,830027,0.1282943167990311,0.0021339854738428587,0.0021339854738428587
gaussian_rectangle_d5,1,2-3-4,1024,27,830028,0.1265663241510154,0.00040599282582715057,0.00040599282582715057
gaussian_rectangle_d5,2,3-2-4,1024,27,830028,0.12627778810693518,0.00011745678174693297,0.00011745678174693297
gaussian_rectangle_d5,3,3-4-2,1024,27,830028,0.12465429268530014,-0.001506038639888116,0.001506038639888116
gaussian_rectangle_d5,4,4-3-2,1024,27,830028,0.12428318670570622,-0.0018771446194820324,0.0018771446194820324
gaussian_rectangle_d5,1,2-3-4,1024,28,830029,0.12614274532248348,-1.7586002704766956e-5,1.7586002704766956e-5
gaussian_rectangle_d5,2,3-2-4,1024,28,830029,0.12581588392467258,-0.0003444474005156739,0.0003444474005156739
gaussian_rectangle_d5,3,3-4-2,1024,28,830029,0.12390769310897495,-0.0022526382162132985,0.0022526382162132985
gaussian_rectangle_d5,4,4-3-2,1024,28,830029,0.12346221472395365,-0.002698116601234604,0.002698116601234604
gaussian_rectangle_d5,1,2-3-4,1024,29,830030,0.126453632156575,0.00029330083138676133,0.00029330083138676133
gaussian_rectangle_d5,2,3-2-4,1024,29,830030,0.1266555140681323,0.0004951827429440503,0.0004951827429440503
gaussian_rectangle_d5,3,3-4-2,1024,29,830030,0.12699767116384755,0.0008373398386593012,0.0008373398386593012
gaussian_rectangle_d5,4,4-3-2,1024,29,830030,0.12736489394459743,0.001204562619409183,0.001204562619409183
gaussian_rectangle_d5,1,2-3-4,1024,30,830031,0.12661571186169257,0.0004553805365043184,0.0004553805365043184
gaussian_rectangle_d5,2,3-2-4,1024,30,830031,0.1265918966651222,0.000431565339933937,0.000431565339933937
gaussian_rectangle_d5,3,3-4-2,1024,30,830031,0.12670068970738663,0.0005403583821983748,0.0005403583821983748
gaussian_rectangle_d5,4,4-3-2,1024,30,830031,0.12679889505503342,0.0006385637298451652,0.0006385637298451652
gaussian_rectangle_d5,1,2-3-4,1024,31,830032,0.126610732755491,0.0004504014303027548,0.0004504014303027548
gaussian_rectangle_d5,2,3-2-4,1024,31,830032,0.12802182031246315,0.0018614889872748952,0.0018614889872748952
gaussian_rectangle_d5,3,3-4-2,1024,31,830032,0.127134987092854,0.0009746557676657552,0.0009746557676657552
gaussian_rectangle_d5,4,4-3-2,1024,31,830032,0.1289979192241705,0.0028375878989822523,0.0028375878989822523
gaussian_rectangle_d5,1,2-3-4,1024,32,830033,0.12608544911743455,-7.488220775370147e-5,7.488220775370147e-5
gaussian_rectangle_d5,2,3-2-4,1024,32,830033,0.1254068540799987,-0.0007534772451895655,0.0007534772451895655
gaussian_rectangle_d5,3,3-4-2,1024,32,830033,0.12545579294735243,-0.0007045383778358227,0.0007045383778358227
gaussian_rectangle_d5,4,4-3-2,1024,32,830033,0.12448610362171035,-0.0016742277034779013,0.0016742277034779013
gaussian_rectangle_d5,1,2-3-4,1024,33,830034,0.12626851118415264,0.00010817985896438564,0.00010817985896438564
gaussian_rectangle_d5,2,3-2-4,1024,33,830034,0.1263015544566293,0.00014122313144104837,0.00014122313144104837
gaussian_rectangle_d5,3,3-4-2,1024,33,830034,0.125330430971922,-0.0008299003532662441,0.0008299003532662441
gaussian_rectangle_d5,4,4-3-2,1024,33,830034,0.12545744248854027,-0.0007028888366479857,0.0007028888366479857
gaussian_rectangle_d5,1,2-3-4,1024,34,830035,0.12626920037282421,0.00010886904763596217,0.00010886904763596217
gaussian_rectangle_d5,2,3-2-4,1024,34,830035,0.12654671838240605,0.00038638705721780187,0.00038638705721780187
gaussian_rectangle_d5,3,3-4-2,1024,34,830035,0.12565458785197392,-0.0005057434732143318,0.0005057434732143318
gaussian_rectangle_d5,4,4-3-2,1024,34,830035,0.1260543259070237,-0.00010600541816455089,0.00010600541816455089
gaussian_rectangle_d5,1,2-3-4,1024,35,830036,0.12585173687961038,-0.0003085944455778755,0.0003085944455778755
gaussian_rectangle_d5,2,3-2-4,1024,35,830036,0.12610053373539493,-5.979758979332561e-5,5.979758979332561e-5
gaussian_rectangle_d5,3,3-4-2,1024,35,830036,0.12551325805607216,-0.0006470732691160885,0.0006470732691160885
gaussian_rectangle_d5,4,4-3-2,1024,35,830036,0.125690399257218,-0.0004699320679702468,0.0004699320679702468
gaussian_rectangle_d5,1,2-3-4,1024,36,830037,0.12662354296874354,0.00046321164355528355,0.00046321164355528355
gaussian_rectangle_d5,2,3-2-4,1024,36,830037,0.12677704184610622,0.000616710520917968,0.000616710520917968
gaussian_rectangle_d5,3,3-4-2,1024,36,830037,0.12705455053777281,0.0008942192125845627,0.0008942192125845627
gaussian_rectangle_d5,4,4-3-2,1024,36,830037,0.1273111386737834,0.0011508073485951564,0.0011508073485951564
gaussian_rectangle_d5,1,2-3-4,1024,37,830038,0.1269125785484554,0.0007522472232671384,0.0007522472232671384
gaussian_rectangle_d5,2,3-2-4,1024,37,830038,0.12743137811200023,0.0012710467868119746,0.0012710467868119746
gaussian_rectangle_d5,3,3-4-2,1024,37,830038,0.12695518221834526,0.0007948508931570064,0.0007948508931570064
gaussian_rectangle_d5,4,4-3-2,1024,37,830038,0.12738881564893664,0.0012284843237483911,0.0012284843237483911
gaussian_rectangle_d5,1,2-3-4,1024,38,830039,0.12551460353234853,-0.0006457277928397231,0.0006457277928397231
gaussian_rectangle_d5,2,3-2-4,1024,38,830039,0.12523356048233905,-0.0009267708428492005,0.0009267708428492005
gaussian_rectangle_d5,3,3-4-2,1024,38,830039,0.12567088816772654,-0.0004894431574617164,0.0004894431574617164
gaussian_rectangle_d5,4,4-3-2,1024,38,830039,0.12549391015596026,-0.0006664211692279931,0.0006664211692279931
gaussian_rectangle_d5,1,2-3-4,1024,39,830040,0.12679809168466996,0.0006377603594817094,0.0006377603594817094
gaussian_rectangle_d5,2,3-2-4,1024,39,830040,0.1262864647344887,0.00012613340930045513,0.00012613340930045513
gaussian_rectangle_d5,3,3-4-2,1024,39,830040,0.1272607458493309,0.00110041452414264,0.00110041452414264
gaussian_rectangle_d5,4,4-3-2,1024,39,830040,0.12666215184652888,0.0005018205213406235,0.0005018205213406235
gaussian_rectangle_d5,1,2-3-4,1024,40,830041,0.1252907649213936,-0.0008695664037946527,0.0008695664037946527
gaussian_rectangle_d5,2,3-2-4,1024,40,830041,0.12651434222218705,0.0003540108969987965,0.0003540108969987965
gaussian_rectangle_d5,3,3-4-2,1024,40,830041,0.12435067447859038,-0.001809656846597868,0.001809656846597868
gaussian_rectangle_d5,4,4-3-2,1024,40,830041,0.1258118343911821,-0.0003484969340061539,0.0003484969340061539
gaussian_rectangle_d5,1,2-3-4,1024,41,830042,0.12680228462394966,0.0006419532987614052,0.0006419532987614052
gaussian_rectangle_d5,2,3-2-4,1024,41,830042,0.12658488734645582,0.00042455602126756364,0.00042455602126756364
gaussian_rectangle_d5,3,3-4-2,1024,41,830042,0.12723484287561027,0.0010745115504220137,0.0010745115504220137
gaussian_rectangle_d5,4,4-3-2,1024,41,830042,0.12672009719513785,0.0005597658699496022,0.0005597658699496022
gaussian_rectangle_d5,1,2-3-4,1024,42,830043,0.12713731607916476,0.0009769847539765064,0.0009769847539765064
gaussian_rectangle_d5,2,3-2-4,1024,42,830043,0.12698192804607827,0.0008215967208900221,0.0008215967208900221
gaussian_rectangle_d5,3,3-4-2,1024,42,830043,0.126317610624025,0.0001572792988367433,0.0001572792988367433
gaussian_rectangle_d5,4,4-3-2,1024,42,830043,0.1261727936822172,1.246235702895282e-5,1.246235702895282e-5
gaussian_rectangle_d5,1,2-3-4,1024,43,830044,0.12604080459511602,-0.00011952673007223358,0.00011952673007223358
gaussian_rectangle_d5,2,3-2-4,1024,43,830044,0.12652877562635395,0.00036844430116569904,0.00036844430116569904
gaussian_rectangle_d5,3,3-4-2,1024,43,830044,0.12576160662372182,-0.0003987247014664297,0.0003987247014664297
gaussian_rectangle_d5,4,4-3-2,1024,43,830044,0.12647571834164179,0.0003153870164535333,0.0003153870164535333
gaussian_rectangle_d5,1,2-3-4,1024,44,830045,0.12587304245058994,-0.0002872888745983071,0.0002872888745983071
gaussian_rectangle_d5,2,3-2-4,1024,44,830045,0.12468953262425701,-0.001470798700931239,0.001470798700931239
gaussian_rectangle_d5,3,3-4-2,1024,44,830045,0.126327165159373,0.00016683383418475417,0.00016683383418475417
gaussian_rectangle_d5,4,4-3-2,1024,44,830045,0.12478124588975052,-0.0013790854354377297,0.0013790854354377297
gaussian_rectangle_d5,1,2-3-4,1024,45,830046,0.12570087611572853,-0.00045945520945972484,0.00045945520945972484
gaussian_rectangle_d5,2,3-2-4,1024,45,830046,0.12511589612672086,-0.0010444351984673916,0.0010444351984673916
gaussian_rectangle_d5,3,3-4-2,1024,45,830046,0.12510702879051913,-0.0010533025346691205,0.0010533025346691205
gaussian_rectangle_d5,4,4-3-2,1024,45,830046,0.12467052798404032,-0.0014898033411479272,0.0014898033411479272
gaussian_rectangle_d5,1,2-3-4,1024,46,830047,0.1260297645040464,-0.0001305668211418476,0.0001305668211418476
gaussian_rectangle_d5,2,3-2-4,1024,46,830047,0.1255914326992386,-0.0005688986259496653,0.0005688986259496653
gaussian_rectangle_d5,3,3-4-2,1024,46,830047,0.12642511657342367,0.0002647852482354218,0.0002647852482354218
gaussian_rectangle_d5,4,4-3-2,1024,46,830047,0.12596945962433181,-0.00019087170085643757,0.00019087170085643757
gaussian_rectangle_d5,1,2-3-4,1024,47,830048,0.1259355314094822,-0.00022479991570606428,0.00022479991570606428
gaussian_rectangle_d5,2,3-2-4,1024,47,830048,0.1255387092781369,-0.0006216220470513512,0.0006216220470513512
gaussian_rectangle_d5,3,3-4-2,1024,47,830048,0.12605615298779532,-0.00010417833739292948,0.00010417833739292948
gaussian_rectangle_d5,4,4-3-2,1024,47,830048,0.12546625149502305,-0.0006940798301652007,0.0006940798301652007
gaussian_rectangle_d5,1,2-3-4,1024,48,830049,0.12734814616340936,0.0011878148382211129,0.0011878148382211129
gaussian_rectangle_d5,2,3-2-4,1024,48,830049,0.12715388849933348,0.000993557174145232,0.000993557174145232
gaussian_rectangle_d5,3,3-4-2,1024,48,830049,0.12720046964225093,0.0010401383170626777,0.0010401383170626777
gaussian_rectangle_d5,4,4-3-2,1024,48,830049,0.12673968864350307,0.0005793573183148215,0.0005793573183148215
gaussian_rectangle_d5,1,2-3-4,1024,49,830050,0.12624697597761184,8.664465242358421e-5,8.664465242358421e-5
gaussian_rectangle_d5,2,3-2-4,1024,49,830050,0.1264558492307275,0.00029551790553924984,0.00029551790553924984
gaussian_rectangle_d5,3,3-4-2,1024,49,830050,0.12491508584254697,-0.00124524548264128,0.00124524548264128
gaussian_rectangle_d5,4,4-3-2,1024,49,830050,0.12554140586645043,-0.0006189254587378179,0.0006189254587378179
gaussian_rectangle_d5,1,2-3-4,1024,50,830051,0.1265696972988839,0.00040936597369564676,0.00040936597369564676
gaussian_rectangle_d5,2,3-2-4,1024,50,830051,0.1263767287034966,0.00021639737830833616,0.00021639737830833616
gaussian_rectangle_d5,3,3-4-2,1024,50,830051,0.1257580188536107,-0.0004023124715775428,0.0004023124715775428
gaussian_rectangle_d5,4,4-3-2,1024,50,830051,0.12552806187809595,-0.0006322694470922985,0.0006322694470922985
gaussian_rectangle_d5,1,2-3-4,1024,51,830052,0.12721085460877388,0.0010505232835856249,0.0010505232835856249
gaussian_rectangle_d5,2,3-2-4,1024,51,830052,0.12766430274162988,0.001503971416441624,0.001503971416441624
gaussian_rectangle_d5,3,3-4-2,1024,51,830052,0.12736650321795498,0.0012061718927667275,0.0012061718927667275
gaussian_rectangle_d5,4,4-3-2,1024,51,830052,0.12801131616175165,0.0018509848365634018,0.0018509848365634018
gaussian_rectangle_d5,1,2-3-4,1024,52,830053,0.12633635749558084,0.00017602617039258472,0.00017602617039258472
gaussian_rectangle_d5,2,3-2-4,1024,52,830053,0.126693842141658,0.00053351081646974,0.00053351081646974
gaussian_rectangle_d5,3,3-4-2,1024,52,830053,0.12780132372625413,0.0016409924010658827,0.0016409924010658827
gaussian_rectangle_d5,4,4-3-2,1024,52,830053,0.12805589316587268,0.0018955618406844288,0.0018955618406844288
gaussian_rectangle_d5,1,2-3-4,1024,53,830054,0.12658591974133923,0.0004255884161509793,0.0004255884161509793
gaussian_rectangle_d5,2,3-2-4,1024,53,830054,0.12627189732671237,0.00011156600152412155,0.00011156600152412155
gaussian_rectangle_d5,3,3-4-2,1024,53,830054,0.12705122169611552,0.0008908903709272664,0.0008908903709272664
gaussian_rectangle_d5,4,4-3-2,1024,53,830054,0.1264802713953084,0.00031994007012015047,0.00031994007012015047
gaussian_rectangle_d5,1,2-3-4,1024,54,830055,0.1261892434674995,2.8912142311238176e-5,2.8912142311238176e-5
gaussian_rectangle_d5,2,3-2-4,1024,54,830055,0.1261364622231204,-2.3869102067863857e-5,2.3869102067863857e-5
gaussian_rectangle_d5,3,3-4-2,1024,54,830055,0.1268388681586908,0.0006785368335025521,0.0006785368335025521
gaussian_rectangle_d5,4,4-3-2,1024,54,830055,0.12671886031946877,0.0005585289942805216,0.0005585289942805216
gaussian_rectangle_d5,1,2-3-4,1024,55,830056,0.12666342509714926,0.0005030937719610051,0.0005030937719610051
gaussian_rectangle_d5,2,3-2-4,1024,55,830056,0.1262029038273928,4.257250220454645e-5,4.257250220454645e-5
gaussian_rectangle_d5,3,3-4-2,1024,55,830056,0.12499377038105672,-0.0011665609441315339,0.0011665609441315339
gaussian_rectangle_d5,4,4-3-2,1024,55,830056,0.12469556317143342,-0.0014647681537548335,0.0014647681537548335
gaussian_rectangle_d5,1,2-3-4,1024,56,830057,0.1258131007797545,-0.00034723054543375764,0.00034723054543375764
gaussian_rectangle_d5,2,3-2-4,1024,56,830057,0.12610756709416884,-5.276423101940875e-5,5.276423101940875e-5
gaussian_rectangle_d5,3,3-4-2,1024,56,830057,0.12707537574776512,0.0009150444225768661,0.0009150444225768661
gaussian_rectangle_d5,4,4-3-2,1024,56,830057,0.12726437376531027,0.0011040424401220217,0.0011040424401220217
gaussian_rectangle_d5,1,2-3-4,1024,57,830058,0.12607510316624193,-8.522815894632108e-5,8.522815894632108e-5
gaussian_rectangle_d5,2,3-2-4,1024,57,830058,0.12532394114099366,-0.0008363901841945964,0.0008363901841945964
gaussian_rectangle_d5,3,3-4-2,1024,57,830058,0.12637999338731737,0.00021966206212911676,0.00021966206212911676
gaussian_rectangle_d5,4,4-3-2,1024,57,830058,0.1250002042681685,-0.0011601270570197608,0.0011601270570197608
gaussian_rectangle_d5,1,2-3-4,1024,58,830059,0.1267022800902452,0.0005419487650569488,0.0005419487650569488
gaussian_rectangle_d5,2,3-2-4,1024,58,830059,0.1269288954073449,0.000768564082156642,0.000768564082156642
gaussian_rectangle_d5,3,3-4-2,1024,58,830059,0.1272408857078106,0.0010805543826223618,0.0010805543826223618
gaussian_rectangle_d5,4,4-3-2,1024,58,830059,0.1276785283030444,0.0015181969778561566,0.0015181969778561566
gaussian_rectangle_d5,1,2-3-4,1024,59,830060,0.12581217852305573,-0.00034815280213251754,0.00034815280213251754
gaussian_rectangle_d5,2,3-2-4,1024,59,830060,0.1262274686823384,6.713735715013769e-5,6.713735715013769e-5
gaussian_rectangle_d5,3,3-4-2,1024,59,830060,0.12615131881428812,-9.012510900130444e-6,9.012510900130444e-6
gaussian_rectangle_d5,4,4-3-2,1024,59,830060,0.12680247978048556,0.0006421484552973089,0.0006421484552973089
gaussian_rectangle_d5,1,2-3-4,1024,60,830061,0.12567341769182389,-0.00048691363336436644,0.00048691363336436644
gaussian_rectangle_d5,2,3-2-4,1024,60,830061,0.12537305017039552,-0.000787281154792735,0.000787281154792735
gaussian_rectangle_d5,3,3-4-2,1024,60,830061,0.1253599977950214,-0.0008003335301668413,0.0008003335301668413
gaussian_rectangle_d5,4,4-3-2,1024,60,830061,0.12507202969267484,-0.0010883016325134165,0.0010883016325134165
gaussian_rectangle_d5,1,2-3-4,1024,61,830062,0.12671356376381732,0.0005532324386290643,0.0005532324386290643
gaussian_rectangle_d5,2,3-2-4,1024,61,830062,0.12672955729881968,0.000569225973631432,0.000569225973631432
gaussian_rectangle_d5,3,3-4-2,1024,61,830062,0.12785525269969517,0.0016949213745069136,0.0016949213745069136
gaussian_rectangle_d5,4,4-3-2,1024,61,830062,0.12749175316255992,0.0013314218373716713,0.0013314218373716713
gaussian_rectangle_d5,1,2-3-4,1024,62,830063,0.12593506321110395,-0.00022526811408429825,0.00022526811408429825
gaussian_rectangle_d5,2,3-2-4,1024,62,830063,0.126033511246722,-0.00012682007846626098,0.00012682007846626098
gaussian_rectangle_d5,3,3-4-2,1024,62,830063,0.12550107696677165,-0.0006592543584166,0.0006592543584166
gaussian_rectangle_d5,4,4-3-2,1024,62,830063,0.1257744953233503,-0.000385836001837947,0.000385836001837947
gaussian_rectangle_d5,1,2-3-4,1024,63,830064,0.12682442186732243,0.000664090542134177,0.000664090542134177
gaussian_rectangle_d5,2,3-2-4,1024,63,830064,0.12663174544467828,0.0004714141194900323,0.0004714141194900323
gaussian_rectangle_d5,3,3-4-2,1024,63,830064,0.12711357523108055,0.0009532439058922981,0.0009532439058922981
gaussian_rectangle_d5,4,4-3-2,1024,63,830064,0.12688397800628276,0.0007236466810945086,0.0007236466810945086
gaussian_rectangle_d5,1,2-3-4,1024,64,830065,0.1256615970418971,-0.0004987342832911412,0.0004987342832911412
gaussian_rectangle_d5,2,3-2-4,1024,64,830065,0.12459751707377441,-0.0015628142514138438,0.0015628142514138438
gaussian_rectangle_d5,3,3-4-2,1024,64,830065,0.12524685714019884,-0.0009134741849894101,0.0009134741849894101
gaussian_rectangle_d5,4,4-3-2,1024,64,830065,0.12380202498865872,-0.002358306336529531,0.002358306336529531
gaussian_rectangle_d5,1,2-3-4,1024,65,830066,0.12656719838580843,0.00040686706062018074,0.00040686706062018074
gaussian_rectangle_d5,2,3-2-4,1024,65,830066,0.12614856628840626,-1.1765036781991034e-5,1.1765036781991034e-5
gaussian_rectangle_d5,3,3-4-2,1024,65,830066,0.1277256989095341,0.0015653675843458614,0.0015653675843458614
gaussian_rectangle_d5,4,4-3-2,1024,65,830066,0.12718468998161153,0.0010243586564232798,0.0010243586564232798
gaussian_rectangle_d5,1,2-3-4,1024,66,830067,0.12553535556206885,-0.0006249757631194008,0.0006249757631194008
gaussian_rectangle_d5,2,3-2-4,1024,66,830067,0.12537956801175393,-0.0007807633134343239,0.0007807633134343239
gaussian_rectangle_d5,3,3-4-2,1024,66,830067,0.12409223314730562,-0.0020680981778826296,0.0020680981778826296
gaussian_rectangle_d5,4,4-3-2,1024,66,830067,0.12414985646320878,-0.002010474861979472,0.002010474861979472
gaussian_rectangle_d5,1,2-3-4,1024,67,830068,0.1272084550301426,0.0010481237049543568,0.0010481237049543568
gaussian_rectangle_d5,2,3-2-4,1024,67,830068,0.1273781144434995,0.0012177831183112497,0.0012177831183112497
gaussian_rectangle_d5,3,3-4-2,1024,67,830068,0.12632271108667825,0.00016237976149000022,0.00016237976149000022
gaussian_rectangle_d5,4,4-3-2,1024,67,830068,0.1265358429199833,0.0003755115947950416,0.0003755115947950416
gaussian_rectangle_d5,1,2-3-4,1024,68,830069,0.12634821879358332,0.00018788746839507042,0.00018788746839507042
gaussian_rectangle_d5,2,3-2-4,1024,68,830069,0.12649681699813506,0.00033648567294680687,0.00033648567294680687
gaussian_rectangle_d5,3,3-4-2,1024,68,830069,0.12480563319065764,-0.0013546981345306103,0.0013546981345306103
gaussian_rectangle_d5,4,4-3-2,1024,68,830069,0.12483556935053236,-0.0013247619746558914,0.0013247619746558914
gaussian_rectangle_d5,1,2-3-4,1024,69,830070,0.1257889020458258,-0.0003714292793624563,0.0003714292793624563
gaussian_rectangle_d5,2,3-2-4,1024,69,830070,0.12499485195171112,-0.0011654793734771351,0.0011654793734771351
gaussian_rectangle_d5,3,3-4-2,1024,69,830070,0.12658035898480174,0.0004200276596134922,0.0004200276596134922
gaussian_rectangle_d5,4,4-3-2,1024,69,830070,0.12564416370768602,-0.0005161676175022278,0.0005161676175022278
gaussian_rectangle_d5,1,2-3-4,1024,70,830071,0.12629725394860072,0.00013692262341247208,0.00013692262341247208
gaussian_rectangle_d5,2,3-2-4,1024,70,830071,0.1266797937419722,0.000519462416783939,0.000519462416783939
gaussian_rectangle_d5,3,3-4-2,1024,70,830071,0.12764037268100176,0.001480041355813505,0.001480041355813505
gaussian_rectangle_d5,4,4-3-2,1024,70,830071,0.1280907456929879,0.0019304143677996433,0.0019304143677996433
gaussian_rectangle_d5,1,2-3-4,1024,71,830072,0.1260444463006062,-0.00011588502458204086,0.00011588502458204086
gaussian_rectangle_d5,2,3-2-4,1024,71,830072,0.1263340721880824,0.00017374086289415058,0.00017374086289415058
gaussian_rectangle_d5,3,3-4-2,1024,71,830072,0.12650976118067017,0.00034942985548191974,0.00034942985548191974
gaussian_rectangle_d5,4,4-3-2,1024,71,830072,0.12681448427170514,0.0006541529465168838,0.0006541529465168838
gaussian_rectangle_d5,1,2-3-4,1024,72,830073,0.12649053435013846,0.0003302030249502097,0.0003302030249502097
gaussian_rectangle_d5,2,3-2-4,1024,72,830073,0.12633048823071177,0.00017015690552352192,0.00017015690552352192
gaussian_rectangle_d5,3,3-4-2,1024,72,830073,0.12728385928968197,0.0011235279644937202,0.0011235279644937202
gaussian_rectangle_d5,4,4-3-2,1024,72,830073,0.12702734020947948,0.000867008884291226,0.000867008884291226
gaussian_rectangle_d5,1,2-3-4,1024,73,830074,0.12703215231710274,0.0008718209919144904,0.0008718209919144904
