case_id,order_index,order,N,rep,seed,estimate,error,abs_error,runtime_s
gaussian_rectangle_d5,4,4-3-2,1024,21,1830022,0.12616434650385994,4.0151786716846605e-6,4.0151786716846605e-6,0.007368542
gaussian_rectangle_d5,1,2-3-4,1024,22,1830023,0.1261605126026225,1.8127743425799814e-7,1.8127743425799814e-7,0.007433625
gaussian_rectangle_d5,2,3-2-4,1024,22,1830023,0.12615965690888672,-6.744163015270921e-7,6.744163015270921e-7,0.007388916
gaussian_rectangle_d5,3,3-4-2,1024,22,1830023,0.12615879043024092,-1.5408949473327826e-6,1.5408949473327826e-6,0.007408
gaussian_rectangle_d5,4,4-3-2,1024,22,1830023,0.12615866970569717,-1.6616194910834547e-6,1.6616194910834547e-6,0.008203708
gaussian_rectangle_d5,1,2-3-4,1024,23,1830024,0.1261601049498887,-2.2637529956126556e-7,2.2637529956126556e-7,0.00741025
gaussian_rectangle_d5,2,3-2-4,1024,23,1830024,0.1261627399825448,2.408657356539612e-6,2.408657356539612e-6,0.007337958
gaussian_rectangle_d5,3,3-4-2,1024,23,1830024,0.12615883638977682,-1.494935411433529e-6,1.494935411433529e-6,0.007356417
gaussian_rectangle_d5,4,4-3-2,1024,23,1830024,0.12615948514918268,-8.461760055700207e-7,8.461760055700207e-7,0.007352166
gaussian_rectangle_d5,1,2-3-4,1024,24,1830025,0.1261647634652212,4.432140032956111e-6,4.432140032956111e-6,0.007418542
gaussian_rectangle_d5,2,3-2-4,1024,24,1830025,0.12616388267421882,3.551349030572748e-6,3.551349030572748e-6,0.007771209
gaussian_rectangle_d5,3,3-4-2,1024,24,1830025,0.1261607173573164,3.860321281523582e-7,3.860321281523582e-7,0.007507625
gaussian_rectangle_d5,4,4-3-2,1024,24,1830025,0.12615747915252704,-2.85217266121629e-6,2.85217266121629e-6,0.007392
gaussian_rectangle_d5,1,2-3-4,1024,25,1830026,0.12615639733997905,-3.9339852092035166e-6,3.9339852092035166e-6,0.007434583
gaussian_rectangle_d5,2,3-2-4,1024,25,1830026,0.12615734505796392,-2.9862672243363697e-6,2.9862672243363697e-6,0.007820959
gaussian_rectangle_d5,3,3-4-2,1024,25,1830026,0.12615468154296156,-5.6497822266965425e-6,5.6497822266965425e-6,0.007353792
gaussian_rectangle_d5,4,4-3-2,1024,25,1830026,0.12615550642828685,-4.824896901400866e-6,4.824896901400866e-6,0.007345083
gaussian_rectangle_d5,1,2-3-4,1024,26,1830027,0.1261644575107668,4.126185578545716e-6,4.126185578545716e-6,0.007697792
gaussian_rectangle_d5,2,3-2-4,1024,26,1830027,0.12616406838393585,3.73705874759378e-6,3.73705874759378e-6,0.007371917
gaussian_rectangle_d5,3,3-4-2,1024,26,1830027,0.1261657542734164,5.422948228139823e-6,5.422948228139823e-6,0.007308625
gaussian_rectangle_d5,4,4-3-2,1024,26,1830027,0.12616607494116966,5.7436159814072685e-6,5.7436159814072685e-6,0.007635375
gaussian_rectangle_d5,1,2-3-4,1024,27,1830028,0.12615698936976408,-3.341955424174259e-6,3.341955424174259e-6,0.007361375
gaussian_rectangle_d5,2,3-2-4,1024,27,1830028,0.12615586305182858,-4.468273359675701e-6,4.468273359675701e-6,0.007804916
gaussian_rectangle_d5,3,3-4-2,1024,27,1830028,0.12615641773797662,-3.913587211634706e-6,3.913587211634706e-6,0.007363792
gaussian_rectangle_d5,4,4-3-2,1024,27,1830028,0.12615818155809577,-2.149767092479715e-6,2.149767092479715e-6,0.007584
gaussian_rectangle_d5,1,2-3-4,1024,28,1830029,0.12615913031041923,-1.2010147690255657e-6,1.2010147690255657e-6,0.007385459
gaussian_rectangle_d5,2,3-2-4,1024,28,1830029,0.1261579305732091,-2.4007519791591214e-6,2.4007519791591214e-6,0.007606667
gaussian_rectangle_d5,3,3-4-2,1024,28,1830029,0.1261584104244961,-1.920900692148342e-6,1.920900692148342e-6,0.007346917
gaussian_rectangle_d5,4,4-3-2,1024,28,1830029,0.12615839083198788,-1.9404932003752595e-6,1.9404932003752595e-6,0.007660459
gaussian_rectangle_d5,1,2-3-4,1024,29,1830030,0.12616243940169475,2.108076506496248e-6,2.108076506496248e-6,0.007406875
gaussian_rectangle_d5,2,3-2-4,1024,29,1830030,0.12616267722903918,2.3459038509254793e-6,2.3459038509254793e-6,0.00762975
gaussian_rectangle_d5,3,3-4-2,1024,29,1830030,0.12615870187134412,-1.629453844131934e-6,1.629453844131934e-6,0.007375208
gaussian_rectangle_d5,4,4-3-2,1024,29,1830030,0.12615882457884928,-1.5067463389750735e-6,1.5067463389750735e-6,0.007350625
gaussian_rectangle_d5,1,2-3-4,1024,30,1830031,0.12615726836107613,-3.062964112121591e-6,3.062964112121591e-6,0.0076955
gaussian_rectangle_d5,2,3-2-4,1024,30,1830031,0.126161153586716,8.222615277553302e-7,8.222615277553302e-7,0.007427
gaussian_rectangle_d5,3,3-4-2,1024,30,1830031,0.12615767297617744,-2.658349010808969e-6,2.658349010808969e-6,0.007738959
gaussian_rectangle_d5,4,4-3-2,1024,30,1830031,0.1261586375251997,-1.6937999885446864e-6,1.6937999885446864e-6,0.007397125
gaussian_rectangle_d5,1,2-3-4,4096,1,1850002,0.1261615620557569,1.230730568652083e-6,1.230730568652083e-6,0.029998084
gaussian_rectangle_d5,2,3-2-4,4096,1,1850002,0.12616104370223316,7.123770449091182e-7,7.123770449091182e-7,0.0303525
gaussian_rectangle_d5,3,3-4-2,4096,1,1850002,0.1261609338622172,6.025370289375331e-7,6.025370289375331e-7,0.030057834
gaussian_rectangle_d5,4,4-3-2,4096,1,1850002,0.12616079066545877,4.5934027051441895e-7,4.5934027051441895e-7,0.030323125
gaussian_rectangle_d5,1,2-3-4,4096,2,1850003,0.12615982610469142,-5.052204968269969e-7,5.052204968269969e-7,0.029749042
gaussian_rectangle_d5,2,3-2-4,4096,2,1850003,0.12615987719996416,-4.541252240919391e-7,4.541252240919391e-7,0.173915042
gaussian_rectangle_d5,3,3-4-2,4096,2,1850003,0.12615864028815754,-1.691037030709941e-6,1.691037030709941e-6,0.029728458
gaussian_rectangle_d5,4,4-3-2,4096,2,1850003,0.12615901273249408,-1.318592694171672e-6,1.318592694171672e-6,0.029733791
gaussian_rectangle_d5,1,2-3-4,4096,3,1850004,0.12616027697512253,-5.435006572573897e-8,5.435006572573897e-8,0.031247583
gaussian_rectangle_d5,2,3-2-4,4096,3,1850004,0.12616070408731592,3.7276212766501615e-7,3.7276212766501615e-7,0.030684083
gaussian_rectangle_d5,3,3-4-2,4096,3,1850004,0.12616076869147244,4.3736628418944434e-7,4.3736628418944434e-7,0.03074925
gaussian_rectangle_d5,4,4-3-2,4096,3,1850004,0.1261607989747136,4.676495253541635e-7,4.676495253541635e-7,0.030941333
gaussian_rectangle_d5,1,2-3-4,4096,4,1850005,0.1261600377729706,-2.9355221764504336e-7,2.9355221764504336e-7,0.031550292
gaussian_rectangle_d5,2,3-2-4,4096,4,1850005,0.12616047707679637,1.4575160811602927e-7,1.4575160811602927e-7,0.03024225
gaussian_rectangle_d5,3,3-4-2,4096,4,1850005,0.1261596880784657,-6.432467225536698e-7,6.432467225536698e-7,0.029907458
gaussian_rectangle_d5,4,4-3-2,4096,4,1850005,0.12615979420907364,-5.371161146128234e-7,5.371161146128234e-7,0.03022225
gaussian_rectangle_d5,1,2-3-4,4096,5,1850006,0.12616032035424926,-1.0970938990606527e-8,1.0970938990606527e-8,0.029845125
gaussian_rectangle_d5,2,3-2-4,4096,5,1850006,0.12616035478472393,2.3459535675174337e-8,2.3459535675174337e-8,0.031069334
gaussian_rectangle_d5,3,3-4-2,4096,5,1850006,0.12616006571915753,-2.656060307248964e-7,2.656060307248964e-7,0.030336791
gaussian_rectangle_d5,4,4-3-2,4096,5,1850006,0.12616010352928728,-2.2779590097554703e-7,2.2779590097554703e-7,0.030191125
gaussian_rectangle_d5,1,2-3-4,4096,6,1850007,0.12616073891294155,4.0758775329829966e-7,4.0758775329829966e-7,0.030872042
gaussian_rectangle_d5,2,3-2-4,4096,6,1850007,0.12616075313301445,4.218078261952751e-7,4.218078261952751e-7,0.029690417
gaussian_rectangle_d5,3,3-4-2,4096,6,1850007,0.1261601911964516,-1.4012873664204228e-7,1.4012873664204228e-7,0.029729
gaussian_rectangle_d5,4,4-3-2,4096,6,1850007,0.1261601221021122,-2.0922307605864e-7,2.0922307605864e-7,0.030272417
gaussian_rectangle_d5,1,2-3-4,4096,7,1850008,0.12616001381905106,-3.175061371873955e-7,3.175061371873955e-7,0.029909333
gaussian_rectangle_d5,2,3-2-4,4096,7,1850008,0.1261602931549427,-3.817024554764181e-8,3.817024554764181e-8,0.030427958
gaussian_rectangle_d5,3,3-4-2,4096,7,1850008,0.12616019434475004,-1.36980438214529e-7,1.36980438214529e-7,0.031664083
gaussian_rectangle_d5,4,4-3-2,4096,7,1850008,0.12616007418671316,-2.571384750960082e-7,2.571384750960082e-7,0.030870708
gaussian_rectangle_d5,1,2-3-4,4096,8,1850009,0.12616077809676807,4.467715798150973e-7,4.467715798150973e-7,0.030032125
gaussian_rectangle_d5,2,3-2-4,4096,8,1850009,0.12616068853309448,3.5720790622639775e-7,3.5720790622639775e-7,0.030362708
gaussian_rectangle_d5,3,3-4-2,4096,8,1850009,0.12616108205043502,7.507252467731096e-7,7.507252467731096e-7,0.030270292
gaussian_rectangle_d5,4,4-3-2,4096,8,1850009,0.12616088285752014,5.515323318883159e-7,5.515323318883159e-7,0.03035075
gaussian_rectangle_d5,1,2-3-4,4096,9,1850010,0.12616154177715627,1.2104519680200543e-6,1.2104519680200543e-6,0.031136542
gaussian_rectangle_d5,2,3-2-4,4096,9,1850010,0.1261615535176849,1.2221924966526743e-6,1.2221924966526743e-6,0.030234458
gaussian_rectangle_d5,3,3-4-2,4096,9,1850010,0.12616095639741165,6.250722233980266e-7,6.250722233980266e-7,0.04586575
gaussian_rectangle_d5,4,4-3-2,4096,9,1850010,0.12616103261506537,7.012898771141529e-7,7.012898771141529e-7,0.172203625
gaussian_rectangle_d5,1,2-3-4,4096,10,1850011,0.12615899417100024,-1.3371541880136117e-6,1.3371541880136117e-6,0.029734416
gaussian_rectangle_d5,2,3-2-4,4096,10,1850011,0.12615918068996643,-1.1506352218249027e-6,1.1506352218249027e-6,0.030039583
gaussian_rectangle_d5,3,3-4-2,4096,10,1850011,0.12615927817929215,-1.053145896101615e-6,1.053145896101615e-6,0.029826458
gaussian_rectangle_d5,4,4-3-2,4096,10,1850011,0.12615939807565946,-9.332495287950326e-7,9.332495287950326e-7,0.030027
gaussian_rectangle_d5,1,2-3-4,4096,11,1850012,0.12616068429668356,3.529714953098839e-7,3.529714953098839e-7,0.029701875
gaussian_rectangle_d5,2,3-2-4,4096,11,1850012,0.12616070793386752,3.766086792700296e-7,3.766086792700296e-7,0.030244625
gaussian_rectangle_d5,3,3-4-2,4096,11,1850012,0.12616048477617173,1.5345098347552266e-7,1.5345098347552266e-7,0.034081083
gaussian_rectangle_d5,4,4-3-2,4096,11,1850012,0.12616040203433684,7.070914859186317e-8,7.070914859186317e-8,0.030318208
gaussian_rectangle_d5,1,2-3-4,4096,12,1850013,0.12616008749125832,-2.438339299359882e-7,2.438339299359882e-7,0.029555208
gaussian_rectangle_d5,2,3-2-4,4096,12,1850013,0.12616049364137602,1.6231618776840762e-7,1.6231618776840762e-7,0.029579584
gaussian_rectangle_d5,3,3-4-2,4096,12,1850013,0.12616063359472185,3.0226953359746567e-7,3.0226953359746567e-7,0.029864916
gaussian_rectangle_d5,4,4-3-2,4096,12,1850013,0.12616069357557863,3.6225039037884876e-7,3.6225039037884876e-7,0.029769708
gaussian_rectangle_d5,1,2-3-4,4096,13,1850014,0.1261609230532246,5.917280363476607e-7,5.917280363476607e-7,0.031133459
gaussian_rectangle_d5,2,3-2-4,4096,13,1850014,0.1261606903187824,3.5899359415725307e-7,3.5899359415725307e-7,0.029852834
gaussian_rectangle_d5,3,3-4-2,4096,13,1850014,0.12616089166480016,5.603396119047144e-7,5.603396119047144e-7,0.029898083
gaussian_rectangle_d5,4,4-3-2,4096,13,1850014,0.12616086153681455,5.302116262984047e-7,5.302116262984047e-7,0.029938333
gaussian_rectangle_d5,1,2-3-4,4096,14,1850015,0.1261603598909528,2.856576455934068e-8,2.856576455934068e-8,0.030053292
gaussian_rectangle_d5,2,3-2-4,4096,14,1850015,0.1261602889290694,-4.239611886558414e-8,4.239611886558414e-8,0.0307685
gaussian_rectangle_d5,3,3-4-2,4096,14,1850015,0.12616091115254927,5.798273610135851e-7,5.798273610135851e-7,0.029896167
gaussian_rectangle_d5,4,4-3-2,4096,14,1850015,0.126160649618752,3.182935637557893e-7,3.182935637557893e-7,0.029631125
gaussian_rectangle_d5,1,2-3-4,4096,15,1850016,0.12616041105810302,7.973291477059163e-8,7.973291477059163e-8,0.031198084
gaussian_rectangle_d5,2,3-2-4,4096,15,1850016,0.126160350526661,1.9201472745145054e-8,1.9201472745145054e-8,0.029741
gaussian_rectangle_d5,3,3-4-2,4096,15,1850016,0.12616071395091663,3.8262572837899356e-7,3.8262572837899356e-7,0.0297775
gaussian_rectangle_d5,4,4-3-2,4096,15,1850016,0.12616084794545201,5.166202637629791e-7,5.166202637629791e-7,0.030723459
gaussian_rectangle_d5,1,2-3-4,4096,16,1850017,0.12616137189917906,1.0405739908070366e-6,1.0405739908070366e-6,0.029976625
gaussian_rectangle_d5,2,3-2-4,4096,16,1850017,0.12616136558679922,1.0342616109659808e-6,1.0342616109659808e-6,0.030168333
gaussian_rectangle_d5,3,3-4-2,4096,16,1850017,0.12616224962251746,1.918297329206453e-6,1.918297329206453e-6,0.029892833
gaussian_rectangle_d5,4,4-3-2,4096,16,1850017,0.1261623251092246,1.9937840363415393e-6,1.9937840363415393e-6,0.030855625
gaussian_rectangle_d5,1,2-3-4,4096,17,1850018,0.12615988650008184,-4.448251064159692e-7,4.448251064159692e-7,0.030681125
gaussian_rectangle_d5,2,3-2-4,4096,17,1850018,0.12615971604190807,-6.152832801864516e-7,6.152832801864516e-7,0.030445333
gaussian_rectangle_d5,3,3-4-2,4096,17,1850018,0.12615998174322166,-3.4958196659662377e-7,3.4958196659662377e-7,0.030341917
gaussian_rectangle_d5,4,4-3-2,4096,17,1850018,0.12615991486555578,-4.1645963247405327e-7,4.1645963247405327e-7,0.030064459
gaussian_rectangle_d5,1,2-3-4,4096,18,1850019,0.1261613208666409,9.895414526395196e-7,9.895414526395196e-7,0.046047875
gaussian_rectangle_d5,2,3-2-4,4096,18,1850019,0.1261614781752498,1.1468500615563482e-6,1.1468500615563482e-6,0.157218708
gaussian_rectangle_d5,3,3-4-2,4096,18,1850019,0.12616054111694405,2.0979175580082554e-7,2.0979175580082554e-7,0.029546917
gaussian_rectangle_d5,4,4-3-2,4096,18,1850019,0.12616054549665853,2.1417147028079953e-7,2.1417147028079953e-7,0.029919042
gaussian_rectangle_d5,1,2-3-4,4096,19,1850020,0.12615833294550519,-1.9983796830658207e-6,1.9983796830658207e-6,0.030067292
gaussian_rectangle_d5,2,3-2-4,4096,19,1850020,0.1261581730886679,-2.1582365203609566e-6,2.1582365203609566e-6,0.029639042
gaussian_rectangle_d5,3,3-4-2,4096,19,1850020,0.12615826985041484,-2.061474773412675e-6,2.061474773412675e-6,0.030141208
gaussian_rectangle_d5,4,4-3-2,4096,19,1850020,0.12615818200904108,-2.1493161471708433e-6,2.1493161471708433e-6,0.030236667
gaussian_rectangle_d5,1,2-3-4,4096,20,1850021,0.12615998033749784,-3.509876904117526e-7,3.509876904117526e-7,0.030991917
gaussian_rectangle_d5,2,3-2-4,4096,20,1850021,0.12616021970128502,-1.1162390323171678e-7,1.1162390323171678e-7,0.029867917
gaussian_rectangle_d5,3,3-4-2,4096,20,1850021,0.12616001317700615,-3.1814818210462725e-7,3.1814818210462725e-7,0.029936708
gaussian_rectangle_d5,4,4-3-2,4096,20,1850021,0.12616014709097598,-1.842342122748697e-7,1.842342122748697e-7,0.030305334
gaussian_rectangle_d5,1,2-3-4,4096,21,1850022,0.1261613701366207,1.0388114324577646e-6,1.0388114324577646e-6,0.030140417
gaussian_rectangle_d5,2,3-2-4,4096,21,1850022,0.12616147219382287,1.1408686346192631e-6,1.1408686346192631e-6,0.0298955
gaussian_rectangle_d5,3,3-4-2,4096,21,1850022,0.12616129259598255,9.612707942974197e-7,9.612707942974197e-7,0.029973375
gaussian_rectangle_d5,4,4-3-2,4096,21,1850022,0.12616114685265828,8.155274700272219e-7,8.155274700272219e-7,0.030619459
gaussian_rectangle_d5,1,2-3-4,4096,22,1850023,0.12616137108510408,1.0397599158329385e-6,1.0397599158329385e-6,0.031150333
gaussian_rectangle_d5,2,3-2-4,4096,22,1850023,0.12616142421090648,1.0928857182290752e-6,1.0928857182290752e-6,0.03013175
gaussian_rectangle_d5,3,3-4-2,4096,22,1850023,0.1261610323433876,7.010181993505338e-7,7.010181993505338e-7,0.030337167
gaussian_rectangle_d5,4,4-3-2,4096,22,1850023,0.126161052643808,7.21318619750777e-7,7.21318619750777e-7,0.030071917
gaussian_rectangle_d5,1,2-3-4,4096,23,1850024,0.1261604461815057,1.1485631745689062e-7,1.1485631745689062e-7,0.030877625
gaussian_rectangle_d5,2,3-2-4,4096,23,1850024,0.12616034839665433,1.707146607410337e-8,1.707146607410337e-8,0.030068625
gaussian_rectangle_d5,3,3-4-2,4096,23,1850024,0.12616004165084418,-2.896743440672367e-7,2.896743440672367e-7,0.030446167
gaussian_rectangle_d5,4,4-3-2,4096,23,1850024,0.12616037206822567,4.0743037416079986e-8,4.0743037416079986e-8,0.030193083
gaussian_rectangle_d5,1,2-3-4,4096,24,1850025,0.1261608552987215,5.239735332562834e-7,5.239735332562834e-7,0.030596958
gaussian_rectangle_d5,2,3-2-4,4096,24,1850025,0.12616069931922547,3.679940372147694e-7,3.679940372147694e-7,0.029999208
gaussian_rectangle_d5,3,3-4-2,4096,24,1850025,0.12616133861868442,1.007293496169126e-6,1.007293496169126e-6,0.029738292
gaussian_rectangle_d5,4,4-3-2,4096,24,1850025,0.12616121576428474,8.844390964879434e-7,8.844390964879434e-7,0.030401709
gaussian_rectangle_d5,1,2-3-4,4096,25,1850026,0.12616079567345503,4.6434826678209973e-7,4.6434826678209973e-7,0.03017525
gaussian_rectangle_d5,2,3-2-4,4096,25,1850026,0.12616064894078532,3.1761559707299547e-7,3.1761559707299547e-7,0.030782667
gaussian_rectangle_d5,3,3-4-2,4096,25,1850026,0.12616037109004588,3.976485762891002e-8,3.976485762891002e-8,0.030009166
gaussian_rectangle_d5,4,4-3-2,4096,25,1850026,0.12616032715292635,-4.172261897084084e-9,4.172261897084084e-9,0.030273166
gaussian_rectangle_d5,1,2-3-4,4096,26,1850027,0.12616115650175289,8.251765646338782e-7,8.251765646338782e-7,0.030513916
gaussian_rectangle_d5,2,3-2-4,4096,26,1850027,0.12616095108467787,6.197594896173442e-7,6.197594896173442e-7,0.032377917
gaussian_rectangle_d5,3,3-4-2,4096,26,1850027,0.12616094344655496,6.121213667054093e-7,6.121213667054093e-7,0.030057083
gaussian_rectangle_d5,4,4-3-2,4096,26,1850027,0.12616095415477074,6.228295824917129e-7,6.228295824917129e-7,0.030818167
gaussian_rectangle_d5,1,2-3-4,4096,27,1850028,0.12615976254354802,-5.687816402311086e-7,5.687816402311086e-7,0.030066333
gaussian_rectangle_d5,2,3-2-4,4096,27,1850028,0.1261598978296587,-4.334955295559606e-7,4.334955295559606e-7,0.029888416
gaussian_rectangle_d5,3,3-4-2,4096,27,1850028,0.1261601233763374,-2.0794885086106163e-7,2.0794885086106163e-7,0.030203209
gaussian_rectangle_d5,4,4-3-2,4096,27,1850028,0.12616004779691728,-2.83528270972333e-7,2.83528270972333e-7,0.030157375
gaussian_rectangle_d5,1,2-3-4,4096,28,1850029,0.1261602618328403,-6.949234795938786e-8,6.949234795938786e-8,0.0300545
gaussian_rectangle_d5,2,3-2-4,4096,28,1850029,0.1261600764833376,-2.54841850649834e-7,2.54841850649834e-7,0.165589709
gaussian_rectangle_d5,3,3-4-2,4096,28,1850029,0.1261602606847036,-7.064048465621475e-8,7.064048465621475e-8,0.029624583
gaussian_rectangle_d5,4,4-3-2,4096,28,1850029,0.12616027904739577,-5.2277792483845786e-8,5.2277792483845786e-8,0.029836708
gaussian_rectangle_d5,1,2-3-4,4096,29,1850030,0.12616024257270342,-8.875248483364295e-8,8.875248483364295e-8,0.03001775
gaussian_rectangle_d5,2,3-2-4,4096,29,1850030,0.126160583951699,2.5262651073831854e-7,2.5262651073831854e-7,0.030248875
gaussian_rectangle_d5,3,3-4-2,4096,29,1850030,0.1261604254766683,9.415148005675888e-8,9.415148005675888e-8,0.029707459
gaussian_rectangle_d5,4,4-3-2,4096,29,1850030,0.12616034842845145,1.710326319459554e-8,1.710326319459554e-8,0.0299615
gaussian_rectangle_d5,1,2-3-4,4096,30,1850031,0.12616074359196985,4.122667816019998e-7,4.122667816019998e-7,0.031016667
gaussian_rectangle_d5,2,3-2-4,4096,30,1850031,0.12616069067014374,3.5934495548617384e-7,3.5934495548617384e-7,0.029886417
gaussian_rectangle_d5,3,3-4-2,4096,30,1850031,0.12616059666613844,2.6534095018404535e-7,2.6534095018404535e-7,0.029696333
gaussian_rectangle_d5,4,4-3-2,4096,30,1850031,0.1261606137590546,2.8243386634985157e-7,2.8243386634985157e-7,0.030299708
gaussian_rectangle_d5,1,2-3-4,16384,1,1870002,0.12616027824276246,-5.30824257882756e-8,5.30824257882756e-8,0.12489825
gaussian_rectangle_d5,2,3-2-4,16384,1,1870002,0.12616031798154376,-1.3343644494900886e-8,1.3343644494900886e-8,0.125836375
gaussian_rectangle_d5,3,3-4-2,16384,1,1870002,0.12616032801584925,-3.3093389972815856e-9,3.3093389972815856e-9,0.127687458
gaussian_rectangle_d5,4,4-3-2,16384,1,1870002,0.1261603167953986,-1.4529789649220248e-8,1.4529789649220248e-8,0.123401625
gaussian_rectangle_d5,1,2-3-4,16384,2,1870003,0.12616028939035465,-4.193483360559469e-8,4.193483360559469e-8,0.123912417
gaussian_rectangle_d5,2,3-2-4,16384,2,1870003,0.12616030055214922,-3.077303903364914e-8,3.077303903364914e-8,0.139137917
gaussian_rectangle_d5,3,3-4-2,16384,2,1870003,0.12616036784975765,3.652456939673421e-8,3.652456939673421e-8,0.270168875
gaussian_rectangle_d5,4,4-3-2,16384,2,1870003,0.12616035902212808,2.7696939824961575e-8,2.7696939824961575e-8,0.1240785
gaussian_rectangle_d5,1,2-3-4,16384,3,1870004,0.1261603281302465,-3.1949417556020876e-9,3.1949417556020876e-9,0.124912584
gaussian_rectangle_d5,2,3-2-4,16384,3,1870004,0.12616032424569482,-7.079493435924178e-9,7.079493435924178e-9,0.124443167
gaussian_rectangle_d5,3,3-4-2,16384,3,1870004,0.12616033166955057,3.443623164400833e-10,3.443623164400833e-10,0.124499209
gaussian_rectangle_d5,4,4-3-2,16384,3,1870004,0.12616033599463672,4.669448466776416e-9,4.669448466776416e-9,0.122527333
gaussian_rectangle_d5,1,2-3-4,16384,4,1870005,0.12616024673230672,-8.459288153295219e-8,8.459288153295219e-8,0.123932542
gaussian_rectangle_d5,2,3-2-4,16384,4,1870005,0.12616025051192178,-8.081326646758313e-8,8.081326646758313e-8,0.279395958
gaussian_rectangle_d5,3,3-4-2,16384,4,1870005,0.12616010504342112,-2.262817671294659e-7,2.262817671294659e-7,0.122685083
gaussian_rectangle_d5,4,4-3-2,16384,4,1870005,0.12616011309231553,-2.1823287271738323e-7,2.1823287271738323e-7,0.123732875
gaussian_rectangle_d5,1,2-3-4,16384,5,1870006,0.12616033622936293,4.904174677466955e-9,4.904174677466955e-9,0.124055958
gaussian_rectangle_d5,2,3-2-4,16384,5,1870006,0.12616031826066335,-1.3064524906347685e-8,1.3064524906347685e-8,0.123146875
gaussian_rectangle_d5,3,3-4-2,16384,5,1870006,0.12616028853684338,-4.2788344867261685e-8,4.2788344867261685e-8,0.123390084
gaussian_rectangle_d5,4,4-3-2,16384,5,1870006,0.12616029515155144,-3.617363680818997e-8,3.617363680818997e-8,0.124030583
gaussian_rectangle_d5,1,2-3-4,16384,6,1870007,0.12616021797841012,-1.1334677813001903e-7,1.1334677813001903e-7,0.137939833
gaussian_rectangle_d5,2,3-2-4,16384,6,1870007,0.12616031276272316,-1.8562465092797353e-8,1.8562465092797353e-8,0.263305291
gaussian_rectangle_d5,3,3-4-2,16384,6,1870007,0.1261602986588128,-3.266637546572859e-8,3.266637546572859e-8,0.122488542
gaussian_rectangle_d5,4,4-3-2,16384,6,1870007,0.12616030702314618,-2.430204207315434e-8,2.430204207315434e-8,0.125452042
gaussian_rectangle_d5,1,2-3-4,16384,7,1870008,0.12616037056804422,3.924285596479393e-8,3.924285596479393e-8,0.123612958
gaussian_rectangle_d5,2,3-2-4,16384,7,1870008,0.12616035698595643,2.566076817700491e-8,2.566076817700491e-8,0.123339292
gaussian_rectangle_d5,3,3-4-2,16384,7,1870008,0.1261604263670396,9.504185136122167e-8,9.504185136122167e-8,0.123624
gaussian_rectangle_d5,4,4-3-2,16384,7,1870008,0.12616040998574604,7.866055778960046e-8,7.866055778960046e-8,0.123233
gaussian_rectangle_d5,1,2-3-4,16384,8,1870009,0.12616026898193466,-6.234325358733805e-8,6.234325358733805e-8,0.124564958
gaussian_rectangle_d5,2,3-2-4,16384,8,1870009,0.1261602960223461,-3.530284214958712e-8,3.530284214958712e-8,0.27792875
gaussian_rectangle_d5,3,3-4-2,16384,8,1870009,0.12616023927715497,-9.204803327889088e-8,9.204803327889088e-8,0.123836292
gaussian_rectangle_d5,4,4-3-2,16384,8,1870009,0.12616023065087442,-1.006743138298738e-7,1.006743138298738e-7,0.124895416
gaussian_rectangle_d5,1,2-3-4,16384,9,1870010,0.12616039231561618,6.099042793028531e-8,6.099042793028531e-8,0.123673333
gaussian_rectangle_d5,2,3-2-4,16384,9,1870010,0.12616034722846706,1.5903278804962895e-8,1.5903278804962895e-8,0.123491958
gaussian_rectangle_d5,3,3-4-2,16384,9,1870010,0.12616039167759133,6.035240307511458e-8,6.035240307511458e-8,0.123522209
gaussian_rectangle_d5,4,4-3-2,16384,9,1870010,0.12616036843388487,3.710869661555094e-8,3.710869661555094e-8,0.122313917
gaussian_rectangle_d5,1,2-3-4,16384,10,1870011,0.1261603382259015,6.900713250823642e-9,6.900713250823642e-9,0.142680042
gaussian_rectangle_d5,2,3-2-4,16384,10,1870011,0.12616032681942146,-4.505766787454846e-9,4.505766787454846e-9,0.23068975
gaussian_rectangle_d5,3,3-4-2,16384,10,1870011,0.1261604431616847,1.1183649645252203e-7,1.1183649645252203e-7,0.121393083
gaussian_rectangle_d5,4,4-3-2,16384,10,1870011,0.12616045989934943,1.2857416117895148e-7,1.2857416117895148e-7,0.123896291
gaussian_rectangle_d5,1,2-3-4,16384,11,1870012,0.12616035612597304,2.4800784786949137e-8,2.4800784786949137e-8,0.124598917
gaussian_rectangle_d5,2,3-2-4,16384,11,1870012,0.1261603710333762,3.970818795995257e-8,3.970818795995257e-8,0.124097583
gaussian_rectangle_d5,3,3-4-2,16384,11,1870012,0.1261603292069562,-2.118232061976144e-9,2.118232061976144e-9,0.137596667
gaussian_rectangle_d5,4,4-3-2,16384,11,1870012,0.12616025813455453,-7.319063372035473e-8,7.319063372035473e-8,0.264927667
gaussian_rectangle_d5,1,2-3-4,16384,12,1870013,0.12616018619556174,-1.4512962651092032e-7,1.4512962651092032e-7,0.122563416
gaussian_rectangle_d5,2,3-2-4,16384,12,1870013,0.12616022457485232,-1.0675033593199323e-7,1.0675033593199323e-7,0.12344825
gaussian_rectangle_d5,3,3-4-2,16384,12,1870013,0.12616026286178683,-6.846340142030449e-8,6.846340142030449e-8,0.12257475
