case_id,design,model,point,d,conditioning_dimension,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,23,534265,reduced_conditional,0.4828733847233827,0.48963214195962546,0.006758757236242752,6.9459e-5,0.101698459,0.101767918,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,24,534266,current_indicator,0.48046875,0.48963214195962546,0.009163391959625455,6.9583e-5,0.1124445,0.112514083,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,24,534266,reduced_conditional,0.49154633687655647,0.48963214195962546,0.0019141949169310113,6.8417e-5,0.101564417,0.101632834,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,25,534267,current_indicator,0.486328125,0.48963214195962546,0.0033040169596254554,6.8666e-5,0.111672833,0.111741499,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,25,534267,reduced_conditional,0.5083172126341376,0.48963214195962546,0.018685070674512194,6.7333e-5,0.101409541,0.10147687400000001,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,26,534268,current_indicator,0.4638671875,0.48963214195962546,0.025764954459625455,6.8959e-5,0.112055042,0.11212400099999999,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,26,534268,reduced_conditional,0.47705701568637005,0.48963214195962546,0.01257512627325541,6.8917e-5,0.101734542,0.101803459,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,27,534269,current_indicator,0.4833984375,0.48963214195962546,0.006233704459625455,6.75e-5,0.112181042,0.11224854199999999,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,27,534269,reduced_conditional,0.49431939990035695,0.48963214195962546,0.004687257940731493,7.05e-5,0.101635167,0.101705667,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,28,534270,current_indicator,0.513671875,0.48963214195962546,0.024039733040374545,7.3292e-5,0.112932875,0.113006167,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,28,534270,reduced_conditional,0.5034490873443337,0.48963214195962546,0.013816945384708235,6.8958e-5,0.101865333,0.101934291,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,29,534271,current_indicator,0.50390625,0.48963214195962546,0.014274108040374545,6.95e-5,0.112669292,0.112738792,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,29,534271,reduced_conditional,0.500760961211902,0.48963214195962546,0.01112881925227649,6.9791e-5,0.109289125,0.109358916,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,30,534272,current_indicator,0.498046875,0.48963214195962546,0.008414733040374545,7.3084e-5,0.112403042,0.112476126,184688,3183984,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,1024,30,534272,reduced_conditional,0.5002151071919643,0.48963214195962546,0.010582965232338815,7.3584e-5,0.101671375,0.101744959,184688,240,26,6,506880,156672,1024
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,1,536243,current_indicator,0.4853515625,0.48963214195962546,0.004280579459625455,0.000230916,0.463803166,0.464034082,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,1,536243,reduced_conditional,0.4872794475386865,0.48963214195962546,0.002352694420938939,0.000232708,0.4059605,0.40619320800000003,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,2,536244,current_indicator,0.4931640625,0.48963214195962546,0.0035319205403745446,0.00023425,0.46315375,0.46338799999999997,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,2,536244,reduced_conditional,0.4945844429654827,0.48963214195962546,0.004952301005857251,0.000243583,0.405624208,0.405867791,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,3,536245,current_indicator,0.488525390625,0.48963214195962546,0.0011067513346254554,0.000231083,0.463537292,0.463768375,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,3,536245,reduced_conditional,0.4875613961886082,0.48963214195962546,0.002070745771017235,0.000232,0.405570792,0.405802792,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,4,536246,current_indicator,0.49462890625,0.48963214195962546,0.004996764290374545,0.000230583,0.463340625,0.463571208,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,4,536246,reduced_conditional,0.49209940321466894,0.48963214195962546,0.0024672612550434847,0.000232292,0.407278125,0.407510417,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,5,536247,current_indicator,0.499267578125,0.48963214195962546,0.009635436165374545,0.0002475,0.464853459,0.46510095900000004,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,5,536247,reduced_conditional,0.49508239559454065,0.48963214195962546,0.005450253634915192,0.000236958,0.406643125,0.406880083,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,6,536248,current_indicator,0.478759765625,0.48963214195962546,0.010872376334625455,0.000231541,0.4638065,0.464038041,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,6,536248,reduced_conditional,0.49096669191067405,0.48963214195962546,0.0013345499510485914,0.000246667,0.406336542,0.406583209,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,7,536249,current_indicator,0.49072265625,0.48963214195962546,0.0010905142903745446,0.000233875,0.462167708,0.462401583,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,7,536249,reduced_conditional,0.4917493694845848,0.48963214195962546,0.002117227524959353,0.000235792,0.405542292,0.40577808400000004,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,8,536250,current_indicator,0.49365234375,0.48963214195962546,0.004020201790374545,0.000231166,0.465585375,0.46581654100000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,8,536250,reduced_conditional,0.4922296758622688,0.48963214195962546,0.002597533902643334,0.00023575,0.406083209,0.406318959,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,9,536251,current_indicator,0.484375,0.48963214195962546,0.005257141959625455,0.00565175,0.467221417,0.47287316700000004,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,9,536251,reduced_conditional,0.48287683132959247,0.48963214195962546,0.006755310630032985,0.000315042,0.406005625,0.40632066699999997,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,10,536252,current_indicator,0.485595703125,0.48963214195962546,0.004036438834625455,0.000288,0.463181875,0.46346987500000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,10,536252,reduced_conditional,0.48827889035429173,0.48963214195962546,0.0013532516053337273,0.000352792,0.406570166,0.406922958,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,11,536253,current_indicator,0.48388671875,0.48963214195962546,0.005745423209625455,0.000298541,0.462430416,0.462728957,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,11,536253,reduced_conditional,0.4876784019450559,0.48963214195962546,0.0019537400145695494,0.000291833,0.406119709,0.406411542,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,12,536254,current_indicator,0.48828125,0.48963214195962546,0.0013508919596254554,0.000288541,0.467765959,0.4680545,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,12,536254,reduced_conditional,0.48596699529305604,0.48963214195962546,0.003665146666569419,0.000232208,0.409373042,0.40960525000000003,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,13,536255,current_indicator,0.491455078125,0.48963214195962546,0.0018229361653745446,0.000247875,0.46458575,0.46483362500000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,13,536255,reduced_conditional,0.4948499822687834,0.48963214195962546,0.005217840309157951,0.000236875,0.406776542,0.40701341700000004,676208,240,26,6,2027386,626655,4095
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,14,536256,current_indicator,0.49169921875,0.48963214195962546,0.0020670767903745446,0.000233458,0.464775333,0.46500879100000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,14,536256,reduced_conditional,0.49308539381465344,0.48963214195962546,0.0034532518550279834,0.000235333,0.407109083,0.407344416,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,15,536257,current_indicator,0.496826171875,0.48963214195962546,0.007194029915374545,0.000231208,0.464218292,0.46444949999999996,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,15,536257,reduced_conditional,0.49268363459069175,0.48963214195962546,0.0030514926310662993,0.000240292,0.406089958,0.40633024999999995,676208,240,26,6,2027434,626671,4095
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,16,536258,current_indicator,0.481689453125,0.48963214195962546,0.007942688834625455,0.00023125,0.469707792,0.46993904200000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,16,536258,reduced_conditional,0.4877490581692087,0.48963214195962546,0.0018830837904167397,0.0002505,0.406774583,0.407025083,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,17,536259,current_indicator,0.49365234375,0.48963214195962546,0.004020201790374545,0.000232625,0.46630625,0.46653887499999996,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,17,536259,reduced_conditional,0.4906159993780961,0.48963214195962546,0.000983857418470624,0.00023825,0.407066875,0.407305125,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,18,536260,current_indicator,0.490478515625,0.48963214195962546,0.0008463736653745446,0.000235083,0.465311292,0.465546375,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,18,536260,reduced_conditional,0.4904461062500891,0.48963214195962546,0.0008139642904636535,0.000233875,0.406886625,0.4071205,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,19,536261,current_indicator,0.495361328125,0.48963214195962546,0.005729186165374545,0.000233167,0.466021917,0.466255084,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,19,536261,reduced_conditional,0.4901520769143551,0.48963214195962546,0.0005199349547296284,0.000233583,0.406289458,0.406523041,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,20,536262,current_indicator,0.48974609375,0.48963214195962546,0.00011395179037454461,0.000234292,0.467424917,0.467659209,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,20,536262,reduced_conditional,0.48496390116454346,0.48963214195962546,0.00466824079508199,0.007615458,0.409620292,0.41723575,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,21,536263,current_indicator,0.489013671875,0.48963214195962546,0.0006184700846254554,0.000250875,0.466109584,0.466360459,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,21,536263,reduced_conditional,0.48834505574730275,0.48963214195962546,0.0012870862123227078,0.000237417,0.406373625,0.40661104200000003,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,22,536264,current_indicator,0.488037109375,0.48963214195962546,0.0015950325846254554,0.000231833,0.467718416,0.46795024900000004,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,22,536264,reduced_conditional,0.4855163813601521,0.48963214195962546,0.004115760599473328,0.000244208,0.406450959,0.406695167,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,23,536265,current_indicator,0.47119140625,0.48963214195962546,0.018440735709625455,0.000234,0.467858667,0.468092667,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,23,536265,reduced_conditional,0.48320071967326833,0.48963214195962546,0.006431422286357125,0.000251667,0.407632709,0.407884376,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,24,536266,current_indicator,0.476806640625,0.48963214195962546,0.012825501334625455,0.000232833,0.468668875,0.468901708,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,24,536266,reduced_conditional,0.48815869193239386,0.48963214195962546,0.0014734500272315931,0.000258667,0.405895583,0.40615425,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,25,536267,current_indicator,0.4853515625,0.48963214195962546,0.004280579459625455,0.000234834,0.466265791,0.466500625,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,25,536267,reduced_conditional,0.4813153876667049,0.48963214195962546,0.008316754292920558,0.000234291,0.406354458,0.40658874899999997,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,26,536268,current_indicator,0.497314453125,0.48963214195962546,0.007682311165374545,0.000232667,0.465212125,0.465444792,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,26,536268,reduced_conditional,0.4909644959926225,0.48963214195962546,0.0013323540329970296,0.000231375,0.407011334,0.407242709,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,27,536269,current_indicator,0.484619140625,0.48963214195962546,0.005013001334625455,0.00023175,0.464242083,0.464473833,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,27,536269,reduced_conditional,0.48616474564010653,0.48963214195962546,0.003467396319518923,0.000231833,0.406480417,0.40671225,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,28,536270,current_indicator,0.484375,0.48963214195962546,0.005257141959625455,0.000231291,0.46632825,0.466559541,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,28,536270,reduced_conditional,0.4813347128009315,0.48963214195962546,0.00829742915869397,0.00023475,0.409404875,0.409639625,676208,240,26,6,2027348,626654,4094
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,29,536271,current_indicator,0.486083984375,0.48963214195962546,0.0035481575846254554,0.00025275,0.469636459,0.46988920900000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,29,536271,reduced_conditional,0.48844653543312705,0.48963214195962546,0.0011856065264984061,0.000252917,0.40639625,0.40664916700000003,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,30,536272,current_indicator,0.48876953125,0.48963214195962546,0.0008626107096254554,0.000236583,0.466848833,0.46708541600000003,676208,5690736,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,4096,30,536272,reduced_conditional,0.4884421893538814,0.48963214195962546,0.0011899526057440601,0.001055584,0.406598542,0.407654126,676208,240,26,6,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,1,538243,current_indicator,0.49163818359375,0.48963214195962546,0.0020060416341245446,0.000896667,1.86325975,1.864156417,2642288,17290608,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,1,538243,reduced_conditional,0.49015136898191924,0.48963214195962546,0.0005192270222937889,0.000913583,1.628143333,1.629056916,4215152,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,2,538244,current_indicator,0.48785400390625,0.48963214195962546,0.0017781380533754554,0.00173475,1.860964208,1.862698958,4215152,17290608,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,2,538244,reduced_conditional,0.49038526527163984,0.48963214195962546,0.000753123312014381,0.00089475,1.628993208,1.629887958,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,3,538245,current_indicator,0.48773193359375,0.48963214195962546,0.0019002083658754554,0.000914959,2.032568083,2.0334830420000003,4215152,17290608,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,3,538245,reduced_conditional,0.4856020670894962,0.48963214195962546,0.004030074870129241,0.000916917,1.6199505,1.6208674170000001,4215152,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,4,538246,current_indicator,0.4915771484375,0.48963214195962546,0.0019450064778745446,0.0009245,1.859848292,1.860772792,4215152,17290608,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,4,538246,reduced_conditional,0.48928797477402836,0.48963214195962546,0.0003441671855970996,0.001146417,1.625141458,1.626287875,2642288,240,26,6,8109860,2506702,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,5,538247,current_indicator,0.4930419921875,0.48963214195962546,0.0034098502278745446,0.001193375,1.865293417,1.866486792,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,5,538247,reduced_conditional,0.49109621082661997,0.48963214195962546,0.0014640688669945168,0.001197667,1.625759667,1.626957334,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,6,538248,current_indicator,0.48565673828125,0.48963214195962546,0.003975403678375455,0.001318625,1.865465,1.8667836249999998,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,6,538248,reduced_conditional,0.48889329578125673,0.48963214195962546,0.0007388461783687239,0.001234333,1.62195775,1.623192083,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,7,538249,current_indicator,0.48248291015625,0.48963214195962546,0.007149231803375455,0.001229458,1.864461541,1.8656909990000001,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,7,538249,reduced_conditional,0.48871796521163463,0.48963214195962546,0.0009141767479908247,0.001166625,1.623390083,1.624556708,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,8,538250,current_indicator,0.4898681640625,0.48963214195962546,0.00023602210287454461,0.001278791,1.8565045,1.857783291,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,8,538250,reduced_conditional,0.49150997767230864,0.48963214195962546,0.0018778357126831846,0.000969459,1.625572291,1.62654175,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,9,538251,current_indicator,0.4879150390625,0.48963214195962546,0.0017171028971254554,0.000902042,1.857245792,1.8581478340000002,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,9,538251,reduced_conditional,0.4922988458572287,0.48963214195962546,0.002666703897603262,0.00113,1.629000208,1.630130208,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,10,538252,current_indicator,0.49078369140625,0.48963214195962546,0.0011515494466245446,0.00090725,1.86142275,1.86233,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,10,538252,reduced_conditional,0.49149590704431506,0.48963214195962546,0.0018637650846896059,0.000917042,1.627214416,1.628131458,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,11,538253,current_indicator,0.48858642578125,0.48963214195962546,0.0010457161783754554,0.000911125,1.861317292,1.862228417,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,11,538253,reduced_conditional,0.49026958366516604,0.48963214195962546,0.0006374417055405868,0.000924416,1.62821225,1.629136666,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,12,538254,current_indicator,0.49786376953125,0.48963214195962546,0.008231627571624545,0.000914,1.85865925,1.8595732500000002,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,12,538254,reduced_conditional,0.4929418201045693,0.48963214195962546,0.0033096781449438173,0.000927375,1.625956167,1.626883542,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,13,538255,current_indicator,0.48883056640625,0.48963214195962546,0.0008015755533754554,0.000899084,1.862236875,1.863135959,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,13,538255,reduced_conditional,0.48750328737440246,0.48963214195962546,0.0021288545852229945,0.000916,1.626724,1.62764,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,14,538256,current_indicator,0.48681640625,0.48963214195962546,0.0028157357096254554,0.000897292,1.8929385,1.8938357920000002,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,14,538256,reduced_conditional,0.4875966480776096,0.48963214195962546,0.0020354938820158486,0.000923875,1.628087958,1.629011833,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,15,538257,current_indicator,0.48944091796875,0.48963214195962546,0.00019122399087545539,0.154234833,1.861955125,2.016189958,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,15,538257,reduced_conditional,0.49080811186993273,0.48963214195962546,0.001175969910307273,0.000912416,1.629037833,1.629950249,2642288,240,26,6,8109908,2506718,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,16,538258,current_indicator,0.48846435546875,0.48963214195962546,0.0011677864908754554,0.000894334,1.871796208,1.872690542,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,16,538258,reduced_conditional,0.49011159884673733,0.48963214195962546,0.0004794568871118732,0.001006208,1.625364666,1.626370874,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,17,538259,current_indicator,0.48626708984375,0.48963214195962546,0.0033650521158754554,0.000908958,1.872701417,1.873610375,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,17,538259,reduced_conditional,0.4878696271390824,0.48963214195962546,0.0017625148205430707,0.000914167,1.626279833,1.6271939999999998,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,18,538260,current_indicator,0.488525390625,0.48963214195962546,0.0011067513346254554,0.0010345,1.864999375,1.866033875,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,18,538260,reduced_conditional,0.48656705867101835,0.48963214195962546,0.0030650832886071067,0.000934583,1.626100334,1.627034917,2642288,240,26,6,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,19,538261,current_indicator,0.49163818359375,0.48963214195962546,0.0020060416341245446,0.000920667,1.867368375,1.868289042,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,19,538261,reduced_conditional,0.4901408548908203,0.48963214195962546,0.0005087129311948657,0.000923792,1.62666725,1.627591042,2642288,240,26,6,8109860,2506702,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,20,538262,current_indicator,0.480712890625,0.48963214195962546,0.008919251334625455,0.000914166,1.864094459,1.865008625,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,20,538262,reduced_conditional,0.48559256335803436,0.48963214195962546,0.004039578601591098,0.000912458,1.62762525,1.6285377079999999,2642288,240,26,6,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,21,538263,current_indicator,0.486572265625,0.48963214195962546,0.0030598763346254554,0.000892375,1.859571583,1.860463958,2642288,15717744,26,2688,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,21,538263,reduced_conditional,0.4880452499978705,0.48963214195962546,0.0015868919617549326,0.000913625,1.627883,1.6287966249999999,2642288,240,26,6,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,iid_mc,16384,22,538264,current_indicator,0.48846435546875,0.48963214195962546,0.0011677864908754554,0.000897292,1.887807875,1.8887051670000001,2642288,15717744,26,2688,NaN,NaN,NaN
